ensg	target_id	pval	qval	b
ENSG00000101346	POFUT1	0.0990315466453889	0.492277507543185	0.244742054450622
ENSG00000237440	ZNF737	0.0989932743920206	0.492277507543185	-0.490045922780008
ENSG00000268563	MECP2	0.0991856922206728	0.492277507543185	-0.300603917050802
ENSG00000269334	ZNF182	0.0992082194100793	0.492277507543185	-0.261169500147631
ENSG00000262578	ZNF737	0.0989932743920206	0.492277507543185	-0.490045922780008
ENSG00000091513	TF	0.099375136447099	0.492619698546454	1.20918155168523
ENSG00000104643	MTMR9	0.0993976994192509	0.492619698546454	-0.268089057153072
ENSG00000161016	RPL8	0.0993245499206251	0.492619698546454	-0.284354899893757
ENSG00000166979	EVA1C	0.099386702804347	0.492619698546454	-0.498967582602696
ENSG00000176809	LRRC37A3	0.0994832543109844	0.492796637974927	-0.53067089124355
ENSG00000049759	NEDD4L	0.0994936820767726	0.492796637974927	-0.477207966077372
ENSG00000198853	RUSC2	0.0995363824259763	0.49285882879004	-0.36842446361612
ENSG00000184162	NR2C2AP	0.099566824210345	0.49286030149535	-0.266333152599388
ENSG00000152939	MARVELD2	0.0997738714010445	0.493138693291136	-0.82000001127076
ENSG00000100625	SIX4	0.0997065696130555	0.493138693291136	-0.621593782523888
ENSG00000172992	DCAKD	0.0997607514290468	0.493138693291136	-0.269069573524426
ENSG00000120075	HOXB5	0.0997266693229486	0.493138693291136	-0.458964930291885
ENSG00000196588	MKL1	0.099689533448353	0.493138693291136	-0.317881225466997
ENSG00000263043	MARVELD2	0.0997738714010445	0.493138693291136	-0.82000001127076
ENSG00000233927	RPS28	0.0998275950468321	0.49325511605189	-0.979359977991886
ENSG00000204564	C6orf136	0.0998941582974823	0.493369001261063	0.301672068576562
ENSG00000140285	FGF7	0.0999109946896256	0.493369001261063	-0.888444919019411
ENSG00000237100	C6orf136	0.0998941582974823	0.493369001261063	0.301672068576562
ENSG00000224120	C6orf136	0.0998941582974823	0.493369001261063	0.301672068576562
ENSG00000233641	C6orf136	0.0998941582974823	0.493369001261063	0.301672068576562
ENSG00000233164	C6orf136	0.0998941582974823	0.493369001261063	0.301672068576562
ENSG00000206487	C6orf136	0.0998941582974823	0.493369001261063	0.301672068576562
ENSG00000237012	C6orf136	0.0998941582974823	0.493369001261063	0.301672068576562
ENSG00000182162	P2RY8	0.100043132991477	0.493750981613135	0.368993290532617
ENSG00000175183	CSRP2	0.100048746304851	0.493750981613135	-0.682656667038919
ENSG00000135999	EPC2	0.100228873131918	0.493912545016332	-0.27795905502748
ENSG00000136546	SCN7A	0.100200128475579	0.493912545016332	-0.846891905092239
ENSG00000164615	CAMLG	0.100186784948599	0.493912545016332	-0.225967038005526
ENSG00000071859	FAM50A	0.10025268664732	0.493912545016332	-0.227171686260161
ENSG00000174194	AGAP8	0.100126485451355	0.493912545016332	0.448160543369483
ENSG00000151067	CACNA1C	0.100262736202398	0.493912545016332	-0.548177983232188
ENSG00000269645	FAM50A	0.10025268664732	0.493912545016332	-0.227171686260161
ENSG00000019102	VSIG2	0.100312224829873	0.494007492761573	-0.932667745782866
ENSG00000131016	AKAP12	0.100438013898854	0.49447802687331	-0.544189044989536
ENSG00000001036	FUCA2	0.100614888439223	0.49475291006956	0.370668053411117
ENSG00000008513	ST3GAL1	0.100551381462208	0.49475291006956	0.312565727407347
ENSG00000198121	LPAR1	0.100597373233678	0.49475291006956	-0.489520773891762
ENSG00000129933	MAU2	0.100574502296456	0.49475291006956	-0.309098695829177
ENSG00000160856	FCRL3	0.100710069803708	0.494874396443311	0.513685721073396
ENSG00000170017	ALCAM	0.100786191619181	0.494874396443311	0.657708607154294
ENSG00000137210	TMEM14B	0.10073902582793	0.494874396443311	0.226555498831073
ENSG00000214376	VSTM5	0.100796770237941	0.494874396443311	-0.671372416174558
ENSG00000158104	HPD	0.10082119966683	0.494874396443311	1.34915944186488
ENSG00000079462	PAFAH1B3	0.100796673523154	0.494874396443311	-0.383827524670099
ENSG00000147457	CHMP7	0.100949417900389	0.495355036816136	-0.253803317765528
ENSG00000135835	KIAA1614	0.10106208115285	0.495428910544815	-0.50894051265621
ENSG00000075426	FOSL2	0.101031897823041	0.495428910544815	-0.493797993646432
ENSG00000165091	TMC1	0.101085678628593	0.495428910544815	-0.689233962682777
ENSG00000166033	HTRA1	0.101001087172261	0.495428910544815	-0.530692055389195
ENSG00000130052	STARD8	0.101192214201985	0.495802427989948	-0.277352547971495
ENSG00000187556	NANOS3	0.10141784562277	0.496759070081571	-0.651986821252109
ENSG00000163131	CTSS	0.101536853093361	0.496968927074682	0.527339629642736
ENSG00000107262	BAG1	0.101551876780215	0.496968927074682	-0.226098255098756
ENSG00000261609	GAN	0.101538357186975	0.496968927074682	0.302101147081109
ENSG00000004700	RECQL	0.101606997141042	0.496990087078755	-0.246756302948246
ENSG00000176715	ACSF3	0.101616994562953	0.496990087078755	0.274733189341455
ENSG00000104957	CCDC130	0.10165164757091	0.497010896466622	-0.258592301444604
ENSG00000127415	IDUA	0.101776612917225	0.497286248642042	-0.456355275524354
ENSG00000196329	GIMAP5	0.101799209431493	0.497286248642042	0.398713317637135
ENSG00000234295	AC109135.1	0.101747716057086	0.497286248642042	-0.868866552222477
ENSG00000205795	CYS1	0.101895237300727	0.497401195651584	-0.848501650565217
ENSG00000075651	PLD1	0.10191400644849	0.497401195651584	0.321962162294263
ENSG00000211679	IGLC3	0.101880296826888	0.497401195651584	1.50171468811552
ENSG00000197530	MIB2	0.102088364552566	0.497638676834224	-0.346731843001572
ENSG00000115170	ACVR1	0.102145284370376	0.497638676834224	-0.287232861297497
ENSG00000101871	MID1	0.102043215114659	0.497638676834224	-0.391363066801711
ENSG00000170961	HAS2	0.102122417579369	0.497638676834224	-0.656789884640894
ENSG00000183346	C10orf107	0.102064044223902	0.497638676834224	-0.6854923022198
ENSG00000130382	MLLT1	0.102025789144286	0.497638676834224	-0.29788030335294
ENSG00000135749	PCNXL2	0.102600514770413	0.498344997937905	-0.505544332066848
ENSG00000134594	RAB33A	0.102440576427638	0.498344997937905	-0.566060888354384
ENSG00000104728	ARHGEF10	0.102455831803135	0.498344997937905	-0.388863545155707
ENSG00000165061	ZMAT4	0.102506595696474	0.498344997937905	-0.737473906401249
ENSG00000168172	HOOK3	0.102620159235881	0.498344997937905	-0.339002348446431
ENSG00000165030	NFIL3	0.102405547776179	0.498344997937905	-0.354505714705991
ENSG00000187796	CARD9	0.102467585937162	0.498344997937905	0.494734175079765
ENSG00000107796	ACTA2	0.102625541777182	0.498344997937905	-0.561275313705701
ENSG00000100592	DAAM1	0.102323653886575	0.498344997937905	0.314109196070855
ENSG00000262664	OVCA2	0.102585163208469	0.498344997937905	0.23682151607858
ENSG00000078142	PIK3C3	0.102576304390595	0.498344997937905	0.252616383744309
ENSG00000181652	ATG9B	0.102674804695775	0.498436180752944	-0.82881385140133
ENSG00000198035	AGAP9	0.102736248774146	0.498586425484501	0.722595644063072
ENSG00000264561	AGAP9	0.102736248774146	0.498586425484501	0.722595644063072
ENSG00000162441	LZIC	0.102830883314222	0.498897608957724	0.241291802605418
ENSG00000158050	DUSP2	0.102874740061321	0.498921467855164	0.548606071415702
ENSG00000198825	INPP5F	0.102957861317634	0.498921467855164	-0.373871326180692
ENSG00000168591	TMUB2	0.102934194437371	0.498921467855164	-0.227482657864099
ENSG00000184208	C22orf46	0.102920583829152	0.498921467855164	-0.246935458516673
ENSG00000130202	PVRL2	0.103032198501741	0.499133761630654	0.244268336468048
ENSG00000140538	NTRK3	0.103070060155494	0.49916927830045	-0.777348231859119
ENSG00000182325	FBXL6	0.103138328189426	0.499228074916915	0.388593769330725
ENSG00000110721	CHKA	0.103143268322284	0.499228074916915	0.305185430040224
ENSG00000261539	FBXL6	0.103138328189426	0.499228074916915	0.388593769330725
ENSG00000137478	FCHSD2	0.103268532007917	0.499686445199599	0.233042406408927
ENSG00000145919	BOD1	0.103471859706671	0.500245983544279	-0.228035549602326
ENSG00000074071	MRPS34	0.103475958186346	0.500245983544279	0.224700835276023
ENSG00000101464	PIGU	0.103474135549956	0.500245983544279	0.243137302536429
ENSG00000071205	ARHGAP10	0.103607676551235	0.500734706359056	-0.382913211888303
ENSG00000169598	DFFB	0.104075697595659	0.500810999617504	0.295038231543451
ENSG00000116871	MAP7D1	0.104839216783399	0.500810999617504	-0.306562559661544
ENSG00000162836	ACP6	0.104380003165926	0.500810999617504	0.439885079428072
ENSG00000172428	MYEOV2	0.104841571369286	0.500810999617504	-0.239314771097343
ENSG00000256889	AC093847.1	0.104309311828113	0.500810999617504	0.665309048190324
ENSG00000248477	RP11-848G14.2	0.103994327377557	0.500810999617504	0.796531580854056
ENSG00000164284	GRPEL2	0.103796089045076	0.500810999617504	-0.245049015644694
ENSG00000112343	TRIM38	0.104848688176802	0.500810999617504	-0.222963612063786
ENSG00000204482	LST1	0.104267802103121	0.500810999617504	0.39542167621718
ENSG00000124780	KCNK17	0.103821033043441	0.500810999617504	-0.827414033028497
ENSG00000130338	TULP4	0.104337143629851	0.500810999617504	-0.235825372465613
ENSG00000106004	HOXA5	0.104543465377597	0.500810999617504	-0.645669385611203
ENSG00000164647	STEAP1	0.104678531227258	0.500810999617504	-0.819487103911799
ENSG00000133619	KRBA1	0.103767648821421	0.500810999617504	-0.284607395233346
ENSG00000226958	CTD-2328D6.1	0.104725142754784	0.500810999617504	0.341315161488959
ENSG00000185010	F8	0.104503930697244	0.500810999617504	-0.333317567999704
ENSG00000104679	R3HCC1	0.104812042285259	0.500810999617504	-0.273930838566876
ENSG00000122733	KIAA1045	0.104533542903402	0.500810999617504	-0.653146929672839
ENSG00000160408	ST6GALNAC6	0.104687322768202	0.500810999617504	-0.241692441375434
ENSG00000171159	C9orf16	0.104039706452424	0.500810999617504	-0.407442253877922
ENSG00000166343	MSS51	0.104243338883065	0.500810999617504	-0.543776931590047
ENSG00000177156	TALDO1	0.104531310522154	0.500810999617504	0.23542429111236
ENSG00000134343	ANO3	0.104358180130581	0.500810999617504	0.68253450988373
ENSG00000170421	KRT8	0.104816147421468	0.500810999617504	0.953954526007483
ENSG00000136026	CKAP4	0.104378648556851	0.500810999617504	0.336981394980955
ENSG00000102678	FGF9	0.104219833381441	0.500810999617504	-0.809398107136551
ENSG00000100749	VRK1	0.10465017556381	0.500810999617504	0.315356743135637
ENSG00000176454	LPCAT4	0.10375937530228	0.500810999617504	0.349904017848281
ENSG00000255302	EID1	0.103959637208026	0.500810999617504	-0.222447187196764
ENSG00000166415	WDR72	0.104117332429902	0.500810999617504	0.994861343301539
ENSG00000166450	PRTG	0.104015582065506	0.500810999617504	-0.62157411794108
ENSG00000174938	SEZ6L2	0.104704708478333	0.500810999617504	-0.975363742429768
ENSG00000188038	NRN1L	0.10433444521972	0.500810999617504	-0.638124534949273
ENSG00000102984	ZNF821	0.104797219329401	0.500810999617504	-0.338590466251792
ENSG00000266302	RP11-219A15.1	0.104266398645256	0.500810999617504	0.712455995182544
ENSG00000088756	ARHGAP28	0.10417673127238	0.500810999617504	-0.531336117528143
ENSG00000101166	SLMO2	0.104498052655415	0.500810999617504	0.234106085606168
ENSG00000099337	KCNK6	0.104739209819097	0.500810999617504	-0.315410103971254
ENSG00000100360	IFT27	0.104780646011606	0.500810999617504	-0.302075479986678
ENSG00000159958	TNFRSF13C	0.104284388697844	0.500810999617504	-0.642348603020559
ENSG00000265277	ACP6	0.104380003165926	0.500810999617504	0.439885079428072
ENSG00000230791	LST1	0.104267802103121	0.500810999617504	0.39542167621718
ENSG00000234514	LST1	0.104267802103121	0.500810999617504	0.39542167621718
ENSG00000226182	LST1	0.104267802103121	0.500810999617504	0.39542167621718
ENSG00000231048	LST1	0.104267802103121	0.500810999617504	0.39542167621718
ENSG00000235915	LST1	0.104267802103121	0.500810999617504	0.39542167621718
ENSG00000206433	LST1	0.104267802103121	0.500810999617504	0.39542167621718
ENSG00000223465	LST1	0.104267802103121	0.500810999617504	0.39542167621718
ENSG00000269261	F8	0.104503930697244	0.500810999617504	-0.333317567999704
ENSG00000166140	ZFYVE19	0.10494171013994	0.50110892546379	-0.257778359840088
ENSG00000255529	POLR2M	0.104983641445923	0.501162784712652	-0.228814540921629
ENSG00000186453	FAM228A	0.105100156818644	0.501473579201086	-0.662778231577383
ENSG00000187867	PALM3	0.105110089047225	0.501473579201086	-0.983356722739406
ENSG00000179262	RAD23A	0.105214983289774	0.50182758949469	-0.262594971921029
ENSG00000162852	CNST	0.105316290498416	0.502017886195074	0.24208636861052
ENSG00000132016	C19orf57	0.105300387765443	0.502017886195074	-0.52066189143736
ENSG00000228168	HNRNPA1P21	0.105440886684525	0.502106545555767	0.701793010873725
ENSG00000111262	KCNA1	0.105457729506942	0.502106545555767	-0.935286788953676
ENSG00000103035	PSMD7	0.105432023598757	0.502106545555767	0.222093156685403
ENSG00000180626	ZNF594	0.105452024034895	0.502106545555767	-0.298232182531632
ENSG00000266967	AARSD1	0.105494335538475	0.502134610204967	-0.2588224575592
ENSG00000140564	FURIN	0.105630923596963	0.502602466856	0.322408961631732
ENSG00000108828	VAT1	0.1056541087819	0.502602466856	-0.313109154926936
ENSG00000118004	COLEC11	0.10591806046204	0.503066646607809	0.933276002530296
ENSG00000138080	EMILIN1	0.105834702218734	0.503066646607809	-0.513630556651943
ENSG00000170871	KIAA0232	0.105914424245767	0.503066646607809	-0.322304435190093
ENSG00000119421	NDUFA8	0.105846143142663	0.503066646607809	-0.221428386118343
ENSG00000133983	COX16	0.10593629750891	0.503066646607809	0.238951625202131
ENSG00000198909	MAP3K3	0.105843761498171	0.503066646607809	-0.226842210774588
ENSG00000174939	ASPHD1	0.106011651649616	0.503278311402795	-0.923648945200868
ENSG00000135424	ITGA7	0.106068447783098	0.503401776851568	-0.767259841605895
ENSG00000162407	PPAP2B	0.10618049778255	0.503455905427888	-0.374182336926273
ENSG00000112379	KIAA1244	0.106230028573336	0.503455905427888	-0.793942733894054
ENSG00000168056	LTBP3	0.106171471889256	0.503455905427888	-0.357394647614753
ENSG00000133027	PEMT	0.106233814906802	0.503455905427888	0.345396820292665
ENSG00000092931	MFSD11	0.106185624498316	0.503455905427888	-0.253012842661562
ENSG00000162543	UBXN10	0.106516916133628	0.503629722031467	-0.918288648226742
ENSG00000243970	PPIEL	0.106460316343312	0.503629722031467	-0.612627879162384
ENSG00000153956	CACNA2D1	0.106362532561098	0.503629722031467	-0.763165139181373
ENSG00000164889	SLC4A2	0.106340065764556	0.503629722031467	-0.273241227076303
ENSG00000169925	BRD3	0.106499462213739	0.503629722031467	-0.332380512335915
ENSG00000042286	AIFM2	0.106428182855287	0.503629722031467	0.349483630948448
ENSG00000254595	CTD-2010I16.1	0.106505149199307	0.503629722031467	-0.64574543520008
ENSG00000004139	SARM1	0.106396798435597	0.503629722031467	-0.386796266682974
ENSG00000267556	SARM1	0.106396798435597	0.503629722031467	-0.386796266682974
ENSG00000135077	HAVCR2	0.106656592182723	0.50399863647038	0.437989437409911
ENSG00000176222	ZNF404	0.106639101742609	0.50399863647038	-0.315350026114527
ENSG00000172339	ALG14	0.106751621953187	0.504156273522418	0.486118843582634
ENSG00000213801	ZNF816-ZNF321P	0.106749006137685	0.504156273522418	-0.580120296874879
ENSG00000068976	PYGM	0.106890679059436	0.50466722570655	-1.24481104902607
ENSG00000147889	CDKN2A	0.106949873538701	0.504800933128685	-1.07943924689155
ENSG00000162734	PEA15	0.106987351858274	0.504832093184065	-0.233415501524406
ENSG00000115561	CHMP3	0.107041920912139	0.504864617139819	-0.221182636637692
ENSG00000133641	C12orf29	0.107056001689526	0.504864617139819	0.257777147969377
ENSG00000013523	ANGEL1	0.107103215245703	0.504941628969793	0.362565639538829
ENSG00000233218	SNX18P16	0.107221174985541	0.505236158346956	-0.731048350707524
ENSG00000131747	TOP2A	0.107227490487091	0.505236158346956	-0.524946476722208
ENSG00000101347	SAMHD1	0.10726120293308	0.505249400160144	0.266236257844793
ENSG00000109686	SH3D19	0.107315334370972	0.50535878944856	-0.306514538050753
ENSG00000131668	BARX1	0.107406528121105	0.505396292880346	-1.24393886022962
ENSG00000175220	ARHGAP1	0.107446942755479	0.505396292880346	-0.266068997723233
ENSG00000150764	DIXDC1	0.107420509276947	0.505396292880346	-0.44081953800411
ENSG00000101181	MTG2	0.107376337136088	0.505396292880346	0.253658946572845
ENSG00000262277	DIXDC1	0.107420509276947	0.505396292880346	-0.44081953800411
ENSG00000211794	TRAV12-3	0.107483544755524	0.5054230534233	0.625551928525357
ENSG00000256989	AC010335.1	0.107555461909038	0.505615814322247	0.97249520030852
ENSG00000158014	SLC30A2	0.107635513927195	0.505846695231286	-0.626890178170119
ENSG00000111328	CDK2AP1	0.107715673648248	0.506077949468063	-0.222961097667415
ENSG00000101868	POLA1	0.107779778865767	0.506189880733852	-0.330274067770105
ENSG00000152558	TMEM123	0.107859615941886	0.506189880733852	0.300877275022712
ENSG00000139668	WDFY2	0.107863336053623	0.506189880733852	0.27548771833358
ENSG00000183691	NOG	0.107831943970597	0.506189880733852	-1.1437001039911
ENSG00000102996	MMP15	0.107951271519834	0.506311901706621	-0.41862287028358
ENSG00000173812	EIF1	0.10794737973309	0.506311901706621	-0.253486833283815
ENSG00000213300	HNRNPA3P6	0.10805177977287	0.506501365733889	0.678058677139497
ENSG00000147144	CCDC120	0.108053624689896	0.506501365733889	-0.527819772206491
ENSG00000272067	CCDC120	0.108053624689896	0.506501365733889	-0.527819772206491
ENSG00000058673	ZC3H11A	0.108184380346257	0.506542613426566	-0.219373525368611
ENSG00000084674	APOB	0.108279292594853	0.506542613426566	1.3463403726865
ENSG00000137275	RIPK1	0.108272127376574	0.506542613426566	0.220901543301534
ENSG00000136810	TXN	0.108257055285063	0.506542613426566	0.219545710629332
ENSG00000196152	ZNF79	0.108200626798811	0.506542613426566	-0.285830214452357
ENSG00000087074	PPP1R15A	0.108191899224103	0.506542613426566	-0.303829240778159
ENSG00000213888	AC005003.1	0.108216795521785	0.506542613426566	-0.585272814862066
ENSG00000145777	TSLP	0.108395905275157	0.50665324506827	0.857967193096468
ENSG00000147224	PRPS1	0.108336676121771	0.50665324506827	0.244841356519865
ENSG00000004975	DVL2	0.108375596971638	0.50665324506827	-0.266843651322407
ENSG00000105967	TFEC	0.10849055337325	0.506661110440627	0.455254201291971
ENSG00000135070	ISCA1	0.108446145775458	0.506661110440627	-0.22299720354058
ENSG00000089225	TBX5	0.108474166244104	0.506661110440627	-1.16866027647126
ENSG00000167699	GLOD4	0.108534348060556	0.50672089971162	0.233864223211825
ENSG00000146556	WASH2P	0.108596839603137	0.50686792107088	-0.269388677281051
ENSG00000186517	ARHGAP30	0.108667480856212	0.507052885844481	0.350360115249091
ENSG00000106258	CYP3A5	0.108821408539777	0.507177802189195	0.810515098453235
ENSG00000170627	GTSF1	0.10884935216403	0.507177802189195	0.62345623349116
ENSG00000102595	UGGT2	0.108795075022308	0.507177802189195	0.267447178416052
ENSG00000196867	ZFP28	0.108848318335469	0.507177802189195	-0.515011141318336
ENSG00000100156	SLC16A8	0.108799204304791	0.507177802189195	-0.786409798250156
ENSG00000164877	MICALL2	0.10889969696179	0.507267819180989	-0.367773273773546
ENSG00000166002	SMCO4	0.108974494925902	0.507393349498165	0.339298251162245
ENSG00000141338	ABCA8	0.108988712136854	0.507393349498165	-1.02946346979048
ENSG00000164347	GFM2	0.109068638552881	0.507620538187085	0.250409589856332
ENSG00000180855	ZNF443	0.109099606800576	0.507620538187085	-0.367778663805239
ENSG00000158163	DZIP1L	0.109220487946711	0.507893907260728	-0.521222339969811
ENSG00000167393	PPP2R3B	0.109218961215531	0.507893907260728	-0.45737782681913
ENSG00000162980	ARL5A	0.109294009816728	0.508091288172734	-0.236484495605756
ENSG00000073792	IGF2BP2	0.109384200448078	0.508366025391154	0.694801200947351
ENSG00000171291	ZNF439	0.109431123263032	0.508439575263022	-0.313412774710418
ENSG00000253731	PCDHGA6	0.109475781613611	0.508502565165492	-0.392633448936706
ENSG00000017483	SLC38A5	0.109606298027684	0.508530923028558	-0.753018091416103
ENSG00000183801	OLFML1	0.1095897354454	0.508530923028558	-0.608198270428483
ENSG00000013583	HEBP1	0.109577323209489	0.508530923028558	0.235717551462633
ENSG00000132386	SERPINF1	0.109551469936231	0.508530923028558	-0.56193011277319
ENSG00000269587	SLC38A5	0.109606298027684	0.508530923028558	-0.753018091416103
ENSG00000128731	HERC2	0.109656120648429	0.508617751092713	-0.226722759441775
ENSG00000263162	HERC2	0.109656120648429	0.508617751092713	-0.226722759441775
ENSG00000170852	KBTBD2	0.109711200394775	0.508728907105666	-0.269449929772285
ENSG00000179909	ZNF154	0.109755586323757	0.508790427103325	-0.559298537367115
ENSG00000091844	RGS17	0.109826811729526	0.50883206907842	-0.791316281239751
ENSG00000099910	KLHL22	0.109804134563197	0.50883206907842	-0.274519257393384
ENSG00000153666	GOLGA8I	0.109862716355341	0.508854224478704	-0.519326785412933
ENSG00000168303	MPLKIP	0.109906765043748	0.508914077730182	0.231196155737146
ENSG00000164638	SLC29A4	0.109992674082489	0.509167673060221	-0.785327990330729
ENSG00000181191	PJA1	0.11008580148117	0.509454529922767	-0.287087172171129
ENSG00000100867	DHRS2	0.110141527122734	0.509568185754585	0.878389912136497
ENSG00000162643	WDR63	0.110215717612989	0.509759523617829	-0.718230514230889
ENSG00000106012	IQCE	0.11025073493172	0.509759523617829	-0.34817757934981
ENSG00000147996	CBWD5	0.110276418045031	0.509759523617829	0.244476292279442
ENSG00000129467	ADCY4	0.110349565218685	0.509953474088609	-0.473634375246522
ENSG00000010626	LRRC23	0.110401868381264	0.51005101668089	-0.319777090799442
ENSG00000268135	LRRC23	0.110401868381264	0.51005101668089	-0.319777090799442
ENSG00000257473	DQ-A1	0.110445789644288	0.510109791153701	2.1391199779429
ENSG00000160678	S100A1	0.110580211851067	0.510311706579177	-1.34844683597424
ENSG00000021826	CPS1	0.110605143223149	0.510311706579177	0.950246565193454
ENSG00000184254	ALDH1A3	0.110599740154983	0.510311706579177	-0.77309940442214
ENSG00000204991	SPIRE2	0.110614354013248	0.510311706579177	-0.474763598654229
ENSG00000158423	RIBC1	0.110896284211533	0.510964890072403	-0.600401442467831
ENSG00000172731	LRRC20	0.110943447079941	0.510964890072403	-0.397708913228991
ENSG00000254838	GVINP1	0.11093730423537	0.510964890072403	0.355249188847398
ENSG00000240654	C1QTNF9	0.110903339713417	0.510964890072403	-0.879103939640689
ENSG00000197162	ZNF785	0.110827607200994	0.510964890072403	-0.327680865145066
ENSG00000140795	MYLK3	0.110905616669187	0.510964890072403	-0.594813036575509
ENSG00000269265	RIBC1	0.110896284211533	0.510964890072403	-0.600401442467831
ENSG00000136944	LMX1B	0.110998975123503	0.511054552532177	-0.898356636839987
ENSG00000099998	GGT5	0.111025429394146	0.511054552532177	-0.545162984938904
ENSG00000162882	HAAO	0.111427986212674	0.511647113977739	0.656771234142182
ENSG00000129187	DCTD	0.111262517261201	0.511647113977739	0.224695632365455
ENSG00000236882	C5orf27	0.111302829635528	0.511647113977739	0.585674697932841
ENSG00000158517	NCF1	0.111363055627266	0.511647113977739	0.474131790521339
ENSG00000120156	TEK	0.111336221385972	0.511647113977739	-0.530045963354942
ENSG00000165526	RPUSD4	0.111449210025097	0.511647113977739	-0.262892618314999
ENSG00000140553	UNC45A	0.111369735429179	0.511647113977739	-0.243501574230916
ENSG00000063854	HAGH	0.111345434934312	0.511647113977739	0.353964464001345
ENSG00000196934	RIMBP3B	0.111467096023774	0.511647113977739	0.698138697487032
ENSG00000100058	CRYBB2P1	0.111453029541797	0.511647113977739	0.258000207738282
ENSG00000261919	NCF1	0.111363055627266	0.511647113977739	0.474131790521339
ENSG00000168743	NPNT	0.111562559591112	0.511730691211254	-0.573899849167777
ENSG00000104765	BNIP3L	0.111610498156534	0.511730691211254	-0.242495277739287
ENSG00000120669	SOHLH2	0.111599217657253	0.511730691211254	-0.860784786834506
ENSG00000138629	UBL7	0.111581087839962	0.511730691211254	-0.222483874758886
ENSG00000265629	AC011897.1	0.111901398567288	0.512776868434743	-0.698567941873909
ENSG00000163702	IL17RC	0.111876823999579	0.512776868434743	0.274857459075699
ENSG00000061455	PRDM6	0.111982749939655	0.512838510077072	-0.65576491981364
ENSG00000132963	POMP	0.111959614442895	0.512838510077072	0.217393331986517
ENSG00000221923	ZNF880	0.112008949203989	0.512838510077072	-0.348380060122113
ENSG00000233170	RP11-863K10.4	0.112190911369723	0.513429913435085	-0.613803376485621
ENSG00000186998	EMID1	0.11220092236719	0.513429913435085	-0.84383674075915
ENSG00000243414	TICAM2	0.11232792624993	0.513510473835901	-0.405088763486487
ENSG00000197958	RPL12	0.112344156875292	0.513510473835901	-0.262616289100318
ENSG00000100564	PIGH	0.112332276701854	0.513510473835901	0.268779860576199
ENSG00000167740	CYB5D2	0.112255277583783	0.513510473835901	0.263165260681428
ENSG00000204348	DXO	0.112641247966012	0.514580722057639	0.249724707119551
ENSG00000177125	ZBTB34	0.112613813298855	0.514580722057639	-0.229091430044139
ENSG00000234798	DXO	0.112641247966012	0.514580722057639	0.249724707119551
ENSG00000224313	DXO	0.112641247966012	0.514580722057639	0.249724707119551
ENSG00000225682	DXO	0.112641247966012	0.514580722057639	0.249724707119551
ENSG00000206346	DXO	0.112641247966012	0.514580722057639	0.249724707119551
ENSG00000236765	DXO	0.112641247966012	0.514580722057639	0.249724707119551
ENSG00000162461	SLC25A34	0.112854665723381	0.515408506578339	-0.598505220656453
ENSG00000198892	SHISA4	0.112914116072843	0.515408506578339	-0.514940510925671
ENSG00000042445	RETSAT	0.112917019606337	0.515408506578339	0.231344237704645
ENSG00000256612	CYP2B7P	0.112959626748356	0.515459083822391	-1.01103776109527
ENSG00000145491	ROPN1L	0.113059836962552	0.515772414714767	-0.643104958922056
ENSG00000003402	CFLAR	0.113093735017514	0.515783142966907	0.233564707414009
ENSG00000146707	POMZP3	0.11316881656623	0.515890109836093	-0.331506253434486
ENSG00000261594	TPBGL	0.113243400868608	0.515890109836093	-0.638968726527321
ENSG00000198816	ZNF358	0.113216343410485	0.515890109836093	-0.301080658602388
ENSG00000214223	HNRNPA1P10	0.113203357166959	0.515890109836093	-0.622040782403948
ENSG00000157827	FMNL2	0.113462726408743	0.516377911620082	-0.295297554544705
ENSG00000120437	ACAT2	0.113394343639028	0.516377911620082	0.420730948577566
ENSG00000149091	DGKZ	0.113456183937473	0.516377911620082	-0.221344885880084
ENSG00000130332	LSM7	0.113476809568866	0.516377911620082	-0.225479125787489
ENSG00000181291	TMEM132E	0.11366122325151	0.517073177563212	-0.774206351680977
ENSG00000091490	SEL1L3	0.113760649600872	0.517237658780383	-0.662373364016657
ENSG00000096654	ZNF184	0.113752590437091	0.517237658780383	-0.241079094063553
ENSG00000213626	LBH	0.113882479916669	0.51764763598486	-0.404169541395141
ENSG00000186063	AIDA	0.113975505410134	0.517782582232755	-0.215726297225621
ENSG00000169918	OTUD7A	0.113973556051465	0.517782582232755	-0.597855353355033
ENSG00000248632	RP11-366M4.11	0.114111806832925	0.518158293898032	-0.4952951284856
ENSG00000146374	RSPO3	0.114226945888729	0.518158293898032	-0.8802157422193
ENSG00000216906	RP11-350J20.9	0.114248357767731	0.518158293898032	-0.618935059570252
ENSG00000139625	MAP3K12	0.114143154613902	0.518158293898032	-0.340966040942365
ENSG00000141505	ASGR1	0.11417574358688	0.518158293898032	0.698343796621106
ENSG00000176749	CDK5R1	0.114230666140408	0.518158293898032	-0.531092418858907
ENSG00000123297	TSFM	0.11430425223355	0.518268032173748	0.256947716459538
ENSG00000140505	CYP1A2	0.114369564284336	0.518276711765215	0.825394920822693
ENSG00000104969	SGTA	0.114347826147011	0.518276711765215	-0.231503462336846
ENSG00000151287	TEX30	0.114404108817741	0.518289603538395	0.280100774366428
